,TCGA-00,TCGA-01,TCGA-02,TCGA-03,TCGA-04,TCGA-05,TCGA-06,TCGA-07,TCGA-08,TCGA-09,TCGA-10,TCGA-11,TCGA-12,TCGA-13,TCGA-14,TCGA-15,TCGA-16,TCGA-17,TCGA-18,TCGA-19,TCGA-20,TCGA-21,TCGA-22,TCGA-23,TCGA-24,TCGA-25,TCGA-26,TCGA-27,TCGA-28,TCGA-29,TCGA-30,TCGA-31,TCGA-32,TCGA-33,TCGA-34,TCGA-35,TCGA-36,TCGA-37,TCGA-38,TCGA-39,TCGA-40,TCGA-41,TCGA-42,TCGA-43,TCGA-44,TCGA-45,TCGA-46,TCGA-47,TCGA-48,TCGA-49,TCGA-50,TCGA-51,TCGA-52,TCGA-53,TCGA-54,TCGA-55,TCGA-56,TCGA-57,TCGA-58,TCGA-59,TCGA-60,TCGA-61,TCGA-62,TCGA-63,TCGA-64,TCGA-65,TCGA-66,TCGA-67,TCGA-68,TCGA-69,TCGA-70,TCGA-71,TCGA-72,TCGA-73,TCGA-74,TCGA-75,TCGA-76,TCGA-77,TCGA-78,TCGA-79,TCGA-80,TCGA-81,TCGA-82,TCGA-83,TCGA-84,TCGA-85,TCGA-86,TCGA-87,TCGA-88,TCGA-89,TCGA-90,TCGA-91,TCGA-92,TCGA-93,TCGA-94,TCGA-95,TCGA-96,TCGA-97,TCGA-98,TCGA-99
hsa-miR-21,15.565722631600494,6.005066612100667,19.52181985959007,72.56950444452897,5.200578856319919,5.200706930790647,78.95035389886067,23.362965407775885,3.6538756314365495,16.673824013370357,3.687222485931029,3.6744570110186534,10.622170859949584,0.4189849129503422,0.555783333422038,3.1790064349697067,1.6172922812192867,11.838666529230878,1.8926233579058611,0.8882912975483369,66.58458893399207,5.266339605790716,8.176729933294101,0.871863608724321,3.265542526398974,8.726670268609153,1.314570023543227,12.981782487207905,3.0012893063334984,4.770539376348091,2.996485439262193,118.91598992270994,7.240962669022363,1.5120004971589998,25.376343154414908,1.1838058264044555,10.107678600843617,0.3908211713794484,1.0077508098657302,9.927332919401083,22.36953234865366,9.554883851011883,6.212277503265152,4.703676592394769,0.8042999674427191,2.50987684802455,3.7026243187099337,36.07800281563139,12.371895822382154,0.524893322096597,12.014640575494813,4.146964328120905,2.6767864776185393,18.49525907934707,34.69165901129202,29.871957936517553,2.0983969900477883,4.6468122004960835,12.14472776864004,31.92271070090579,3.6010974392120185,5.592976057340104,1.4056467806929036,1.2283724280047565,24.997822812885786,56.50674676855685,6.632519967832844,33.29140803868568,12.710825571434944,2.80757288494271,12.706242501638775,74.2215730402853,7.002455976701963,77.24370962973103,0.1452037056176153,25.35190199377417,8.419669724425162,4.718490665976095,8.479412483548542,0.3748035069137622,5.314782920963967,12.624872262236948,67.81891016948704,3.395987788482849,2.1973664951255243,3.4811560420858716,29.168903014912914,12.09904670138545,3.337959507334114,15.957056571522786,8.547307525209243,31.594008108677862,2.577758851410802,4.519976433953054,4.1034897503485,0.822610530159827,11.521103211812568,10.930782682491637,7.445949438206707,5.197196262751137
hsa-miR-155,0.8842140451991588,3.931543181484177,4.419065397535542,2.2179516641836683,5.8012385189183995,13.545796600603616,125.12069754829595,9.600994810970745,10.873466832148605,6.608331003882678,0.41554813503013777,7.1009543238606785,8.087707488157612,297.33610592489305,5.537031643976133,11.615274666382048,7.01416969683397,1.280157277679959,41.02715734799269,22.825984293406336,24.204726416616488,1.8887567677869412,60.59373266784039,0.9023285364044997,17.81936238788834,197.48910903912102,1.6722926216598204,3.1599411550184953,8.58037009883094,3.472193472270102,0.7218086906500917,8.189431341720685,1.5016198559692928,15.03511771717796,1.860534196015425,75.55807814775645,2.2821547477939146,4.558108458298688,25.035024541136487,1.1661451030605516,10.39359656804509,52.49480075333456,0.6628378745265471,9.74691464046943,10.911575425303024,23.872670422178164,1.155547125660349,1.0195028233472758,16.166033578654847,11.536051096600858,10.758964085517814,12.424524656707765,2.6643574394151637,10.468602566660534,11.468552334278307,2.530641614002844,121.34791698985605,15.040542394983747,1.2374400306380642,19.783146986352495,1.7125397364629373,24.061833323159718,42.00939856099086,2.1575569123578804,31.345295557803993,13.724346746847191,25.357898007437754,127.12736704023723,5.113672454323845,2.3854690065681186,1.9459073177258794,2.1733822018942988,6.58205782547836,12.326210895780433,11.190175423325693,25.55351482064382,7.534578095051095,65.38553886468898,4.967987110599781,437.1401048971704,18.88751310884845,2.04268203085707,1.4823983054981662,15.236724858491092,5.284646988001742,21.563471333725044,15.027118019767418,6.624378995925615,2.0746851825049237,0.7616479506848972,3.78190394471006,26.698254573362735,10.187287466805541,1.1404145446125276,9.580898615429524,13.170455081909692,1.9624895497621764,9.305332834860563,8.063220783815517,1.3304863515594634
hsa-miR-200c,12.637657415902517,17.135919047104696,37.50884848577413,35.89877161485278,0.9356591246180993,1.8098834304316231,15.99942686743661,15.969472426052505,15.999724917873369,2390.1161354466453,17.39766089809341,40.58296755643691,30.907616593844992,19.630547069621542,4.604785703631191,23.068171972275024,2.3181331341570877,5.1798292369590575,3.5678196904618016,8.354591007964189,237.93269748645199,0.4489257425973343,20.68461703418225,0.6576556540273854,3.640431437154999,37.84223835015732,8.136987525408182,1.4672396304669646,2.527029332838227,20.478931447641926,2.470572863828995,10.223488677193664,7.911819335778064,2.780413002145824,184.18047770732184,19.122746323540728,0.3542636461233592,9.773566760496697,2.738253484769538,26.539919671245457,2.2506496150625668,6.2207802300535775,15.760091944753613,27.07559561236829,1.2208598302716616,4.473844679601573,3.6240132097861415,2.7732118223244275,104.39495603304307,13.564723552600714,1.1147989430271572,29.27672760087848,178.25842005588942,34.768016247529886,0.7564983332982131,3.573869458329243,49.420569480787336,2.5561335929756095,14.378429644893098,23.616628943214764,1.839703270590798,6.757898479486076,0.05715999518809199,1.5894984687238758,5.05889344644287,1.1369227005950142,85.50860001861764,0.8648388699288725,3.8187886689222674,8.989982176853683,64.19401188967024,0.8574493002446196,42.298246370573835,7.503350030360878,1.6950920114969326,14.778230878917945,9.96012421954105,3.003188880407405,8.204666907908429,4.145525686149855,8.760701817366236,19.949339036441103,79.760247141883,1.1540491426059156,181.19069894836554,0.3952915443845735,5.884503425433443,17.858432572998403,11.262603375223813,2.9035981818840213,5.4076608518271065,3.527179693792257,3.0524753895650902,26.42744743234183,12.623033857163739,2.6133570139379985,28.485631810502806,11.715927974347279,25.01043601235708,19.00008139083491
hsa-miR-125b,2.1308212815909933,3.1890671345034014,22.667686489617655,18.459061684981478,7.160985484875202,8.810913071795182,50.22421815258838,3.042388557902991,16.787693223653946,5.4559732700739145,5.3306767236674375,38.404140449269065,25.48587873004975,25.034739843115663,52.36394126928484,7.625560000224877,20.551408052040657,4.639468745179683,12.01612537212403,6.078666938780543,8.546261599347662,18.04259837142572,2.165538315563945,170.473679696946,1.6339067524256308,1.195682414819957,41.97886638140894,24.22763783833997,18.843720446442443,18.963541434339923,7.254557127642518,1.923446141909689,8.278872911155192,2.6758241670636296,31.90234761809285,5.9263821124753555,2.1420304868438733,4.562730496988938,13.72744593081353,3.172161354295768,2.1525849163590607,10.649690356629376,10.670147154713064,3.454180501150002,3.6453141254627166,10.465403434975498,0.8418726592300297,0.8947636609425395,2.515153079051151,5.364640000994187,11.779507254950401,67.56123186545882,26.74879524621249,5.8129733552201746,7.181265982112551,1.642477796287565,7.186687067045949,4.792307564295196,11.990058409040127,2.1364671164619558,16.103228363510205,73.63411000311947,6.276796741347165,13.498351719635842,20.80547113730082,4.047782871856666,10.341229019624716,7.529951502143679,8.554984947311866,2.3174914386121275,7.665772280483054,15.595734336065762,65.15150551152401,31.15286574162229,186.7505345267756,2.337258486753954,27.34355781576095,9.72804556006348,197.29585413879238,2.198010365761326,2.0968101982346856,3.0069041619048096,0.3054883649197836,3.3580735706352645,2.3662371847277193,9.258950263085536,12.33738352105434,123.25510831316052,30.742183206767407,3.1100677686187828,1.9201013919976009,15.454168260179243,1.0198445252667305,115.2597352219213,43.3436487303429,3.655513302723948,0.5656941071319325,56.30642003558819,6.222614973332624,47.3101314423663
hsa-miR-145,0.6759464052940557,3.006983646664255,7.4474042553467275,7.928555721690857,3.7618158993812414,18.807860582144414,1.4896919534409951,5.968112853360469,8.850230001638582,15.985119385638276,21.486445987145352,1.3675719418679808,0.7399510407632318,50.225116629956716,12.16388137912692,2.404327395386868,75.69620017038798,8.789096783742119,43.3343566321071,8.176610677238635,162.57214741380585,102.82322623760508,5.086315902701816,31.732977074793528,19.454218273751923,57.56687619900724,1.7377910741727298,20.678141786082133,36.14854613659251,0.5282903560651369,1.252463273511597,0.34685506491780804,4.932715996036035,21.678335194339187,70.35371419700324,8.257667565754303,85.02312840469862,0.9322519321841632,0.5740299771462782,6.798339911088813,13.14574554280206,7.0354234303452285,0.33248412976353797,6.464462965104187,1.0442466843523415,20.176303530480986,12.805789446102127,1.804313740837635,3.418492361791607,1.5085964528770097,6.726004982435422,30.960539700363075,1.684402548820931,15.737867851149456,3.3354699115038233,2.2494612691339118,6.293104184770961,1.5638277728070884,3.220465911105532,1.225296874439472,140.76441809236283,7.790424317859536,2.586774513473734,10.185548135013015,6.243293985946991,5.3044473996875965,18.564479489923045,23.01765580347806,3.3342517073493023,3.115135464307383,4.891125566862414,0.23389528890115474,0.7612552272630254,57.415333463765094,87.13438396986726,5.085767441179828,17.546165650417812,11.785562104014456,748.6871549983706,39.62112228731827,6.098992616948643,1.762422598683433,0.6638696358142249,10.026137707649879,2.3761318254986397,0.8751319846527655,2.801459898531857,1.4588930957468405,92.82467070813902,27.72846867512013,7.301216937479076,68.02778388932427,8.298314828447303,2.03007694851479,72.5797615111896,16.582784278048557,1.5591343579689563,5.55385334295667,1.9868940090007756,0.9284863527685528
hsa-miR-34a,29.64419497540551,129.55752107476727,0.9067836774023695,17.19216668920764,2.7844104025514342,3.5584032691707805,3.0386371641714782,2.0218518431395687,7.946904183274383,2.1245814651122346,11.08602425255993,6.852700689581037,5.163310428526214,1.8939308933178036,3.110685139902112,22.944696919014927,15.664167537532753,1.705173956497262,8.576264606402843,22.807300567990954,0.6040441898730515,16.693848338058743,2.734816557961617,17.390046510026682,2.3516360212387193,0.4929620177569454,0.6431909337049219,7.941700491249373,10.908952174684506,1.90317788939179,19.25727070079278,0.611231140043618,6.691782640038628,1.2013857718108134,2.779429909913636,7.93352940781437,2.032730477498231,4.1502421571273125,33.429515716123944,3.1101227526425355,25.88175209558095,1.357221666629967,16.35782321285411,64.22245596910318,0.18132455168205788,2.2359297046221984,17.559729623102577,5.448998993758055,12.893442000609399,2.986261348573034,8.413896475126034,5.85024854643827,42.59228324954026,10.822542907161424,12.260760911145907,3.9835944936366596,3.555837658933791,3.8619132383031047,13.352160588245747,3.9295435683586737,11.411964075004837,166.18492892724615,27.294550179754193,4.531099846502634,44.78265428219395,4.006375392703009,0.34743183108285935,1.6288439557968173,0.44655715437483584,4.361123789079447,7.596043873363954,91.34613466032717,12.065993733255139,5.319339847226554,25.638839552752955,0.26801751034114574,10.521511094573107,23.483493986979596,0.8042224502392848,41.08450589122948,12.27720893229071,3.963264796455283,19.090155802177396,222.74759884716855,9.706535122106331,10.722355698012125,3.7097283417471116,2.0652131590408542,25.674639756647135,2.0459746166779214,8.226407082079916,3.609299935490525,15.157110148896951,12.188503335876234,35.033681116987175,3.4382939435404656,4.929253698889407,1.7020857764518413,3.7945283071666625,13.013024487530641
hsa-miR-6,22.999740309360284,1.8529000637904007,27.2324391949069,56.45572983096076,13.737816448410783,123.37070922578573,2.3147835895777664,1.1422704962285821,0.5126918106242554,69.69067124221408,19.718326540241883,6.797962899067194,11.245330091344474,1.3658356362459572,289.6368710083554,8.9695165021536,8.706694320539835,21.947427530128927,15.203320342844188,10.33799596450924,2.2575684270427616,14.987290406529086,124.34211328460327,55.597045937940024,80.62267519899784,3.4321143002961048,1.674630877939236,6.118516222654881,8.033235460652701,38.140903071843695,0.5835081006019328,73.2827670189387,5.829831817239839,3.8949404683251867,1.6190562813269038,0.617371081115161,25.400170229297306,8.248051171311165,1.0672216155109568,1.0590601267339794,4.465239940974547,90.33565996356084,5.005878755872997,0.7751378227159649,5.110950546637388,4.908236171426468,0.12933750616147185,6.811127693580481,5.2257493544486575,20.995529775281874,118.32488955853822,40.03874235833108,4.9365512712409405,1.4052442581425908,350.7380697545956,8.075442376064565,7.545066740721469,7.126443978960805,9.945569157157896,5.950405581034023,3.1252272160451935,3.253435738109457,7.034805865590057,3.2702382556152774,2.5363634079775546,8.668062911391136,5.040645623947297,70.52656750508034,0.13855960116649013,37.98761850753902,47.90058842300078,0.3295308348754984,4.4192438592160785,4.232694132217256,0.8946993471840429,2.3008415989990327,1.3967334101223703,102.35075258519652,30.069687054741532,49.766030981893444,21.81304305298931,1.358555962236943,3.3642989331730373,15.39529343866157,1.181527728969273,21.53108371575972,5.152653902219542,4.211289050836907,21.465348822579617,14.38800635080248,4.299723641740077,42.0556905332917,1.4599541171256543,18.613803151529524,17.987046985824033,4.644484288535693,12.051625334394226,1.1312572619582992,29.54872302310862,5.5993291467144335
hsa-miR-7,3.373380877530356,35.64161225294891,2.568917140959569,0.8934258424322283,0.7153783178933476,18.3387246842303,1.0825896242758175,102.73894670849026,0.32533686953444935,94.13072921625577,10.140387382178096,6.391252970540818,3.2629163122215123,13.446302638998844,6.983484095788495,38.66569694150584,8.77004092625614,9.25767226874719,4.282691562492441,6.784099494390545,11.724757752344916,0.5682166033744935,0.9779681918386681,22.531090176245623,9.547679657707942,5.607051463129374,7.596221097316276,12.445667346456771,3.2882663464877746,2.299157868819561,9.912215472566677,1.703084184601107,13.631443327990432,0.5747182223659708,34.59584042784714,15.012695707430245,10.84869288684625,32.26672378852143,89.85629452424112,33.8370074171154,0.4670535559761541,1.0839746855124162,2.8943834955923946,7.683971802921719,16.06251876178591,2.4877639134193057,9.77814845619047,2.379583807206438,2.952709712960506,0.8958416197780286,1.8499343108915685,0.9728485043807183,1.7094815211515533,35.89014319249366,1.7787336290476095,383.2061508536388,15.486626597247838,9.74987228102894,2.0390078259740405,21.1251615196265,3.115978601363629,8.873015653004796,343.82293719455026,6.397518305584585,41.42605329024111,2.5734189931579436,7.011258851106781,105.23552710892633,2.8850707219054677,112.01948585331941,21.36230463530871,3.178151810469884,19.0794455921596,31.779825634154207,18.77854403450939,0.7009371316097242,2.482569807207031,5.097356370817474,6.608454779076123,18.74652020875016,9.64607890222111,0.9969880071144128,13.069702646150265,18.465028983078355,17.110386416474352,37.381319025334435,25.81312882860752,14.713568846868618,6.65089500488207,0.6117439904332672,14.075382207213561,10.089865767358509,11.104697930858656,1.0885833110751897,1.459968980683872,35.863830476516576,6.963395880465274,20.53747048138108,7.70968680010536,7.726331800190884
hsa-miR-8,30.187432909901563,3.4073433372649236,8.535049581367893,3.6935463498589978,3.850702729750407,4.647092776860074,10.310890404084573,3.603397201259482,48.600517955016315,1.931098566981819,5.582811674236601,3.820584466393978,64.74567005010644,9.922770482029664,34.73565945225324,0.7958531782737628,11.029520928293591,28.062837535890832,8.359728779385813,36.533168084388215,3.400992581829818,61.19228749652813,232.37377756833172,4.287664415265126,3.7876516812896313,65.37086799201617,78.99291924153735,3.372687685421731,3.9342480637883637,4.841976894967436,0.9834625043854535,1.8626907465333724,1.6385125521298782,2.3356813618482306,7.014452538251812,10.49944185206893,75.6222641540399,1.6527968919266975,32.34578108357205,5.360282793443403,6.860665409624977,20.332675819773467,1.3715163706797064,13.113137880337266,9.484684239481807,15.466507754414021,11.401591670362894,293.8149683532711,2.8388244023000473,3.3317729092569786,2.9016780580833963,3.211648386109216,2.8403273483668,43.97075688272901,62.224970364176414,3.1389255485615677,2.1201071722274842,14.986103443282396,3.227363124110706,19.094450185641474,10.018010582434979,0.760623967638234,75.28326020032245,109.26941279122266,2.9470862320077327,4.130703205258077,11.345237882815177,12.203041024490641,19.842307668102524,150.7023663879023,5.666542587126444,2.2312325218984754,0.933346427592669,2.4684858342333325,7.030863582151031,109.05330455176521,3.3993459703135227,10.336506274000152,7.209255278586655,43.92966842571368,327.1434104457515,3.3324135812268807,3.546073149666011,35.38334805713584,20.549512837142426,117.92643390993975,17.74124718548602,4.310534299438296,17.921161943439817,38.980260262335875,25.297947647631645,15.814243901395947,36.59867488352536,42.689090068020555,58.74690592648397,19.5517506822141,5.750707435629033,9.207980278606666,45.139759782402955,2.169716455874238
hsa-miR-9,12.845710768805914,4.095921741636712,7.714620034706482,50.283540348934814,9.841898230172257,7.92208811716936,0.9609967888641938,22.63235113914466,19.45737687060957,189.5934579908924,4.6568192353950355,10.26485055320964,10.74107874202497,78.74225468364656,6.404857593267086,11.229365746446431,18.390693793465196,9.775836569182687,3.7823653888707445,9.886151993106594,36.98260344039702,1.5844336912264245,9.020091798322072,2.585241113239838,44.37028299260475,0.7521794469951726,3.195096302787003,13.01129482057075,77.34578197450108,6.695091248433048,3.212985958663165,124.18043192662468,0.8419616175600596,0.27302035259932805,14.296598975245784,3.479604588968523,1.5970381768547828,21.38168406955085,10.651503657179063,3.1704770131243567,1.082792553865164,27.34916484090486,19.595535642257875,6.3676864205844055,117.91399397210321,1.4841954642277244,0.7495458745906203,2.6172859794804735,6.90068702485928,10.644136466200129,5.145620235899323,12.529465304478176,1.1305348775691344,64.43435193983994,6.532392306083032,39.48590399702128,12.355335815020247,14.660104559482892,17.368373203639212,14.462554198409649,19.376948536362125,54.2568252300182,9.922270285642323,21.402455028006983,6.458495904532286,64.08278884882138,2.678914156433341,110.10237880639635,6.957102457133354,0.8640171566192107,8.954503789021606,2.6602564124019534,26.07469551347503,2.7761470997008058,3.7837850710754912,0.4341734820967488,3.7491926412131495,0.1947927726314124,0.6867024227690308,23.118241569205274,24.015518798273696,13.987811491656952,1.7324486030734236,6.878722597833053,7.349234744165228,1.300115317381154,70.46368372660501,27.55112682533285,5.304490570401973,7.693137967614537,10.100391767146457,0.3455553995402433,5.099966271204538,2.6565376192137475,1.644719717427401,4.846949609918479,109.56629395132676,19.322385454658683,3.1368889086169567,17.441879323221425
