,TCGA-00,TCGA-01,TCGA-02,TCGA-03,TCGA-04,TCGA-05,TCGA-06,TCGA-07,TCGA-08,TCGA-09,TCGA-10,TCGA-11,TCGA-12,TCGA-13,TCGA-14,TCGA-15,TCGA-16,TCGA-17,TCGA-18,TCGA-19,TCGA-20,TCGA-21,TCGA-22,TCGA-23,TCGA-24,TCGA-25,TCGA-26,TCGA-27,TCGA-28,TCGA-29,TCGA-30,TCGA-31,TCGA-32,TCGA-33,TCGA-34,TCGA-35,TCGA-36,TCGA-37,TCGA-38,TCGA-39,TCGA-40,TCGA-41,TCGA-42,TCGA-43,TCGA-44,TCGA-45,TCGA-46,TCGA-47,TCGA-48,TCGA-49,TCGA-50,TCGA-51,TCGA-52,TCGA-53,TCGA-54,TCGA-55,TCGA-56,TCGA-57,TCGA-58,TCGA-59,TCGA-60,TCGA-61,TCGA-62,TCGA-63,TCGA-64,TCGA-65,TCGA-66,TCGA-67,TCGA-68,TCGA-69,TCGA-70,TCGA-71,TCGA-72,TCGA-73,TCGA-74,TCGA-75,TCGA-76,TCGA-77,TCGA-78,TCGA-79,TCGA-80,TCGA-81,TCGA-82,TCGA-83,TCGA-84,TCGA-85,TCGA-86,TCGA-87,TCGA-88,TCGA-89,TCGA-90,TCGA-91,TCGA-92,TCGA-93,TCGA-94,TCGA-95,TCGA-96,TCGA-97,TCGA-98,TCGA-99
BRCA1,400.786275340719,112.558309907573,542.0602058644765,3121.4712146406637,92.91575761599078,92.91880860592899,3492.6835003642054,688.7438686636913,58.0352873499588,439.27256050534936,58.742566324693456,58.47156062441337,240.78984560524293,3.2330937969662124,4.712244505542819,48.203177470973316,19.57665449908368,278.24295341768675,24.141970708013574,8.805641515000511,2783.035556717956,94.48559594569565,169.87390208520665,8.589183057495436,49.96059281350226,185.27573583637368,14.850192752865238,314.62958828403964,44.644120555432906,82.8152729594624,44.54886940771283,6030.326106976507,144.46041863144728,17.896016426752574,768.999119265369,12.914009115397644,225.3663251419941,2.9466229510074835,10.418967073647876,220.02088457611734,649.9745186152154,209.08409979273915,117.76645109810487,81.27127302782661,7.713376421427396,35.17415511403835,59.06995727830433,1229.3544244848692,295.0770707910309,4.3663162458397276,283.77110327050644,68.70592493929318,38.32705330270458,504.3914119523978,1166.7752722676862,955.8110415498115,27.70367161132458,79.96389723865543,287.87514528084154,1044.2876467969134,56.92027043255818,102.37904435298323,16.23760830434372,13.566272534381683,753.7431384542831,2236.080995796783,128.50653471292327,1104.4091839282428,305.9042211243832,40.84402283574218,305.75716577841865,3216.577332282772,138.15108730151303,3392.3809929125673,0.7870289797507364,768.0117317525363,176.63653318920876,81.6127336206462,178.30963348863827,2.786711343895076,95.64622461967359,303.14921499583534,2852.0351024861284,52.63911967893335,29.459392634718466,54.406624091178315,925.9351829704772,286.4323032259094,51.443267188633186,414.2770140901604,180.2158138784878,1029.9751771364788,36.448263337041425,77.06704110941294,67.74723815816054,7.9483956537066875,268.336168391594,250.1624593876311,149.93875538471391,92.83518654193331
BRCA2,8.751792319425585,63.98888231677442,74.78153281109384,29.827937715478907,107.49330608669857,332.98642175183227,6453.460660524944,210.43054068230288,248.41501160991504,127.88202618206971,3.1977823994619134,140.74816773993481,167.4124318913877,20465.262691327825,101.01591416688026,271.26458816642656,138.45930567186664,14.334137423428865,1459.202932571741,667.7180912492295,722.0279817917556,24.076231051859715,2454.2797636054393,8.991663537021862,479.96548141656933,11859.817109159501,20.469323479018804,47.818114913664196,181.1458902665339,54.219937522171776,6.677029064990863,170.22582699642774,17.73238400240938,382.6745393715451,23.597753847116238,3294.035902481601,30.984696314821623,77.9351419702377,755.2391354085463,12.657771408444377,233.9061272353325,2026.9460057219103,5.959779780878303,214.705584887656,249.5765267234177,708.851279469011,12.504625029619717,10.581283933405107,421.52670446918546,268.8004671257171,244.93324418224367,296.7518949044137,38.08995339129547,236.15949294374624,266.7054715158103,35.5626938894377,6195.317366990752,382.8586426546923,13.699961266875297,551.7567160140504,21.128791988427082,716.3502386488352,1505.9679973204181,28.749930886613136,1019.1785701905187,338.8514646114281,768.2539326652108,6591.8279096392525,90.85126946973557,32.86892462981552,25.05243781472677,29.031441434290716,127.20457041191348,293.62514876638033,258.10890252207645,776.1660646081743,152.32307883152313,2716.414671519744,87.41669944056156,34212.22561104457,518.7046756724312,26.727283221127006,17.43038598022172,389.5315372125743,94.92379666527596,618.93545126002,382.4030852041139,128.2962669175073,27.287059091785853,7.172867827818281,60.762334330928326,822.8694726510845,227.73609676979308,12.2867622450486,209.8434657762241,320.7412615938237,25.337490265831384,201.8349354050997,166.7369526725222,15.090409420779341
TP53,303.55861460415036,455.5789614078365,1294.7883006265083,1221.2181266614605,9.437218290211602,22.745104152954877,415.7443526334915,414.70685694373066,415.7546791009443,329543.28213522973,464.88079662810844,1438.1765139439588,1000.2482788203533,546.0892929699138,79.00107900929937,677.1808969501432,31.6377039060408,92.4217912165738,56.22001905090399,174.81849753699777,15204.050222511645,3.544757015708699,585.5317336198766,5.897734284734106,57.750746078179816,1310.155608079995,168.77391499339893,17.193139606070723,35.49502626590914,577.7813430451636,34.44165512306322,228.81576936122397,162.57569030343643,40.318051826005444,10806.338927364257,527.33606755138,2.5849723890500167,215.48873395343097,39.504993058518885,816.3691722214304,30.415687854011107,117.98141559049277,407.4729531992207,838.4126387853363,13.455758906403986,76.02008094287025,57.40373538937506,40.178882025768985,5069.0488759890495,333.6069227513181,11.920172003178028,930.501691675891,10345.55661575687,1170.2006643790835,7.108278339088868,56.34716080812812,1870.2404760019215,36.04114018027903,360.5529611839589,698.7325890364892,23.246139072454415,131.75567860731124,0.22706143027987738,19.129367455568175,89.55596142612815,12.236626618932569,3884.78378658074,8.497034702306,61.553765373366566,192.7667973771843,2650.6139678655954,8.400369539179854,1519.7900880095444,151.48189639083571,20.842260867062908,373.9817309621063,220.99042861532197,44.68179936602076,170.64820726756906,68.67414667002053,186.23972547488523,557.9455344150434,3540.536797311839,12.48301602415512,10573.08340628538,2.991647984510883,109.55534002300575,481.3691372897068,260.3387676657586,42.717170564701476,97.88129796699654,55.36779630940767,45.6621846554153,811.7595649545714,303.0903578956556,37.120924357441794,897.1290775466958,274.4033328556087,754.2502712575756,522.8306903571792
PTEN,28.275903574682363,48.40668478635372,661.551087429067,503.07563715218464,142.33690416721743,187.66430717589566,1910.9003388590177,45.461109415010235,443.27695812599035,99.04900177790695,96.0277866200203,1336.1581247935667,773.428089472219,755.2276840021792,2020.2117554034046,154.78045341678776,580.5093701884994,79.79545012182746,283.81786300536237,114.40146573867572,180.1864106954045,487.9993387705396,28.891823567046682,9747.582176783259,19.845260978658715,13.087044539732844,1504.50880274999,722.9393903902336,517.1017347193834,521.4904796286545,144.8221523808694,24.667615179712385,172.7091760080176,38.30868285830685,1043.3995578564327,110.59614542573861,28.47440479562307,78.04053074709238,338.9534927873411,48.06483815937431,28.661627546358282,241.62197619206492,242.24101061972405,53.84522079063115,57.854045888377456,236.06327292715844,8.197517110402906,8.891292715279604,35.27277985277077,96.8444125673319,276.39061342259777,2837.595829978735,824.9470862541801,107.78332264647122,142.87463739508974,19.984186198613187,143.01846217069652,83.31950889394977,282.99723313184813,28.375840964998027,419.344605118727,3182.6766195637188,119.40005995407233,331.43225978272153,590.0976215235992,66.52375196043539,232.33608453139186,152.19838001252137,180.43167912141152,31.626027362445704,155.8696916920831,401.81692823481615,2703.4586550635036,1010.8447558350757,11007.860803068761,31.986210057716672,849.494335832683,214.15156488870915,11844.345579962495,29.470902754783328,27.67574272515193,44.75551642148352,2.121680686769335,51.85700136143668,32.5160780712789,200.4946519755875,293.9800628354323,6325.483026030893,993.1162000389251,46.81448617469124,24.61043788717249,396.96112064725867,10.586012835775412,5784.386198253372,1570.0774705786487,58.069971917739906,4.8246150142664845,2225.5174922203705,118.02781411098978,1764.5176112652434
ATM,6.117445958712153,44.75709385658517,149.97781744139797,163.0343944640636,60.33238697886447,515.7900819049477,17.544826870296763,111.63571548295418,188.78168912170366,415.24872087587494,615.9894003600599,15.65383314398931,6.901726919855418,1910.9459186182062,288.48065326490445,33.21584187040908,3302.067118999688,187.04500728904517,1569.628691477493,169.87059865503997,9149.878227984129,4967.548236946422,90.20381337339589,1036.0201805330455,539.5588704694526,2292.190329233412,21.54520053688079,585.2873481161804,1232.5604775254592,4.404034387858115,13.922176141171997,2.5131467280961832,86.59017280360762,623.3352596927502,2995.0437082782364,172.11959601231243,3855.4040450071975,9.39142541956666,4.919638839920933,132.80801673579958,319.9391744487379,139.01898462101775,2.375281127417035,124.1834516357476,10.925079294032146,566.4252366731225,308.955264765016,22.651825106706365,53.104738700310776,17.842316300971312,130.92724738463357,1002.5325635551658,20.66720009989075,406.7070026707109,51.3921153716143,30.394277041475334,119.81384901068105,18.718556446234185,49.04319249402427,13.521002466848293,7551.113130151105,159.25825087520616,36.61833180541893,227.68425472480715,118.5510773999718,95.39830403960154,506.90996301898144,675.2043731582067,51.36709050099647,46.91622285393988,85.6180911216594,1.4861036138227839,7.167936921377696,2284.148382854158,3983.5769547218947,90.19084460711595,470.17921292011766,276.5800550534093,70105.85667117548,1392.9092477377899,114.91179304307617,21.95333619866151,5.972152167351434,222.9454832261147,32.69749630682487,8.63214115894517,40.725491839887944,17.0628569482653,4334.160742584404,865.4758868850283,146.06543662596974,2863.7529897919176,173.2501693043528,26.50760299577143,3122.0594854811134,436.07754688826407,18.643688887121236,101.42530779899923,25.75846969523064,9.34088067117434
CHEK2,946.1064555961881,6760.372566732314,9.05090590191865,457.5739327876858,40.395357369063504,56.022266762876185,45.38638415212603,26.36450138081649,163.53765275270808,28.165554710384523,254.910792739754,134.2258435790037,92.02901486244545,24.164211523890238,46.82687727684654,672.3522949910575,404.16951245671703,21.0077099412368,181.03033444791154,666.9894620354913,5.265570189154941,439.9760901025913,39.43889381713849,464.6095322263,32.24882752977369,4.015796860924448,5.725415505769491,163.39488744053128,249.4965290428654,24.32164634202106,532.2881177998854,5.349268782839293,130.0397798775332,13.1703435402416,40.29904552365792,163.17077351408884,26.553810775765168,68.7783428715249,1110.5221825638787,46.81558971180398,789.4876763442902,15.496067633680346,428.20769896604014,2652.1800504183893,1.0583499028026,30.150740670556008,470.6639014968279,98.88022091840101,311.77810932756574,44.346315458058385,176.47506205996186,108.70584116107547,1533.8928406390073,246.86501434200696,291.54819428548876,65.12093422217922,55.96841713211185,62.48231922749962,326.65490745328486,63.945492344772525,264.9522745668452,9421.98999413237,847.4648867758582,77.32002175198926,1639.9611710154877,65.61794786002807,2.5187202359344174,19.76331375013322,3.519842196088088,73.47704407445377,153.98216105197088,4242.358419285936,285.3894525202927,95.75558375909013,779.6235401696862,1.781987620374262,237.7522383772475,693.4855393019767,7.712385232751869,1461.9231682231666,292.06980005561803,64.67819787792622,526.1381033703954,13924.229283904751,213.52042811245363,243.82266361728182,59.22111798028476,27.121079343189482,781.0753570526047,26.784740691634827,171.2513695424934,57.093204922375264,386.82007076570835,289.2595004276746,1182.1379362775838,53.51527902013313,86.50914487199287,20.956996835442506,61.03292543888488,315.63957781185593
PALB2,674.5037486405482,23.46874067540611,844.8945614405789,2233.389616050182,339.2949562266826,6333.394485987769,31.57676615143325,12.313430698621037,4.231512533989921,2957.4675479026732,549.3475562555946,132.79819673920434,259.806533637291,15.62733939043516,19761.758479772827,192.18190856853133,184.7104731571698,633.6731262830577,388.39329124659014,232.23924030748276,30.540421128702434,381.0523298077389,6399.972631113269,2188.2120904232315,3591.6725102231376,53.38707348736697,20.507493572705854,115.40251640829764,165.91072202897087,1323.960678373025,5.028243611708814,3162.444675346672,108.20030690212229,63.19580106528075,19.605129662710706,5.421034455932701,769.9620038061021,171.8523940729398,11.246738781291329,11.132207193040117,75.8251931906007,4179.9018759024675,88.3068161102952,7.342754860198132,90.78679738879852,86.01768034275997,0.6745069591567233,133.14120635928793,93.51584990069547,597.295956226135,5990.392350548461,1412.519204586376,86.67995165183208,16.23140884121381,25507.290863596132,167.07400668056798,152.60586986815824,141.4222117700789,220.55994592314306,111.19430607590425,47.11898442869316,49.7137779749384,139.00271420128553,50.05640440588002,35.669944186298316,183.61854034950383,89.12550680396474,3004.8591595397975,0.7393827098459941,1316.8709430916194,1793.94141318013,2.3471915660024107,74.78555952312253,70.60622179389013,8.890440608551078,31.32343767439294,16.100467503742035,4937.1369966815655,964.2559679609179,1887.691985246082,628.5050909059198,15.516383373875207,51.98522104123677,394.9460299214979,12.88088439099541,617.6962676473096,91.77585115290573,70.13054157063586,615.1830934385179,360.87319021243644,72.10098230220603,1508.1810585747392,17.079404882359537,508.7064921012505,485.9970315386948,79.91048904954964,284.93641339592904,12.155391876969109,942.0459366548823,102.53413085614753
CDH1,52.17241771438427,1209.56788100864,36.28166868863283,8.87357187812923,6.597835580850666,498.7075753799558,11.463193014181066,4962.1200804486225,2.3074457670902846,4415.660637360217,226.33923969521362,122.31183108735506,49.907027593682905,329.7293705312665,137.65225246269534,1348.305319583894,186.50448691577245,200.45775432475634,71.72042507389138,132.43722407064286,274.6791083988588,4.8533210087279155,10.010446080178204,656.2410580900308,208.8739325136884,102.72272081693268,153.98695116530493,297.42539211370536,50.424675039202114,31.292878546890236,219.57426451109512,20.97338902280799,335.79656370415427,4.927505082618257,1162.4803971483946,381.913813799909,247.66065155488934,1059.3194661813473,4150.353909246413,1128.6078150191356,3.736881863463621,11.48275180607205,42.53651334484098,156.36329289761068,417.9317078961682,34.761566783074485,215.62343482014558,32.76084771883388,43.68323517327172,8.905577860297338,23.4186686016795,9.94063387511286,21.078498532920506,1220.8267757160725,22.224654202495984,28703.20677064644,398.0731577208414,214.7924573778134,26.663202721847135,602.2181522498823,46.933154633534095,189.43001253089642,24838.97016712426,122.47172665761039,1478.1501000926992,36.3664683080358,138.38269773545832,5123.541977167555,42.35412777302309,5568.589760269798,611.2486736634313,48.18590005159825,525.7445656280545,1038.060035013737,514.7183842674651,6.420850337269696,34.66483069502157,90.4649722567346,127.8852198622756,513.548356380485,211.74908277178386,10.270865372682977,317.473929138576,503.2924892021002,454.67409876638635,1288.9219510542289,786.6978977536553,371.8015181255305,128.98144761521488,5.35525398868395,350.4564466987812,224.83692785047626,255.4834606781997,11.54789129409143,17.079636726321,1219.633529157345,137.1245575931326,579.984509105647,157.06139066474393,157.51367485793583
STK11,969.2936515453025,52.87393755093644,179.87129257602163,58.876935267971184,62.24060156901526,79.97033497255377,231.4277068353323,56.96874343686474,1828.977325581596,24.798555253357538,102.13104174022627,61.59236286885265,2681.028500445595,219.88607097735752,1168.7488293038841,7.605557681520199,253.17995785308725,879.4191135271549,174.96185496765483,1250.077402189285,52.74258004452674,2486.6579032745462,14732.279463881321,71.83148424106459,60.885494281017436,2715.602041610326,3495.1944560027373,52.158123738142024,64.04758776009379,84.47290079518547,10.085502311316443,23.63423052278274,19.91988474997449,31.95743527755395,138.46675008628617,237.08754593869514,3297.767441513213,20.151765824482563,1062.781489445348,96.73954959452045,134.43389358325587,572.2860674792527,15.714061632342405,318.88147830037184,207.03842756068616,397.3837855756899,264.63123420460926,20142.76165620753,41.45133263544281,51.31617938099887,42.67951006701012,48.86423614285127,41.48059574110148,1600.4387065133917,2542.7679123993644,47.39455802454024,28.08649494274962,381.01209223505526,49.183289005261855,526.2959175863562,222.70455814537365,7.1600128094876085,3278.070947689877,5387.061538802607,43.57234320976183,68.34694598231621,262.88870861228986,289.7196061684947,553.9578192693714,8270.159525827321,104.17847613849506,30.066317069212708,9.406129431665246,34.40286755685824,138.8988616486184,5372.860498887183,52.70853526535296,232.19462092035826,143.61759943651182,1598.4449780134191,23245.45369156382,51.32933669683401,55.76358818843544,1197.8957491406316,580.4379932074698,5963.510826465847,477.16215020145574,72.34279179205548,483.6249266650169,1362.95056416317,765.8331777412848,409.3408005319949,1253.0669424138048,1538.54305726235,2355.0517531644346,543.1686033687711,106.24670965438624,199.0243885746452,1657.4207915533868,28.96617175866028
MLH1,310.2401322402814,67.58069567609695,157.19540446264944,1913.9103373282715,217.4998445987128,162.85709464802707,9.779493741559401,660.176439622264,539.6756777033563,11231.857583021625,80.19358547730216,230.0509153078293,244.39050283085348,3480.414098554969,122.65909661589288,259.3148736142421,500.59281165357464,215.55546320975648,60.77221964969542,218.80479510897783,1270.6241300502888,19.04813889839514,193.62810762035775,36.589392285049556,1619.8571702864408,7.054221207163893,48.528745129410844,315.5836400852941,3398.359378695591,130.1255141143364,48.8913723626879,6388.879238044798,8.198672075692858,1.826475378044829,357.81958258352915,54.37429649459845,19.25044862656962,611.9881347118869,241.6768317081024,48.0308128113539,11.466058111807644,849.7266049915157,544.791065942739,121.71086494185425,5962.67206174128,17.458566888524622,7.021308931606761,37.1953539714058,135.4805337027576,241.45398065618537,91.60885014233543,300.09851168243057,12.14504359048686,2663.853954162752,125.92640427093784,1386.5745931004321,294.5505669467661,370.0012700898201,463.8376322378497,363.3683725203513,536.7033493148728,2118.1642235976187,219.8712921351689,612.7809402252062,124.03063746601629,2644.4924377798657,38.36767836379907,5441.885427941743,136.95934071968378,8.486271972034467,191.75314272660924,38.01180179458961,797.3447126170279,40.235594589060554,60.80263540869278,3.3903004239803,60.06260059103757,1.164441236620318,6.247581026237065,679.1413721468518,714.5123751983982,347.5522882848779,21.456930936006714,134.90587158314224,147.34767375015343,14.63287371050615,3001.2873837993393,858.1033794947219,95.39933925105376,156.6120421310879,225.14972287373575,2.500598899917927,90.5267362234251,37.94096898091005,20.02056469855235,84.58859225750412,5406.585646739564,534.68924225399,47.3535608918791,466.45687053507817
